    90/299     16.8G    0.1712   0.06732   0.02788    0.2664       136       640    0.4898    0.3748     0.351    0.1851    0.1483   0.08067   0.02231
    91/299     16.8G    0.1709   0.06728   0.02775    0.2659       135       640    0.4856    0.3779    0.3515    0.1857    0.1481   0.08064   0.02225
    92/299     16.8G    0.1705   0.06718   0.02766    0.2653       137       640    0.4761    0.3807    0.3517    0.1857    0.1481   0.08063   0.02221
    93/299     16.8G    0.1708   0.06711   0.02762    0.2655       137       640    0.5012    0.3692     0.352     0.186    0.1482    0.0806   0.02217
    94/299     16.8G    0.1703   0.06706   0.02754    0.2649       136       640    0.4826    0.3806    0.3531    0.1865    0.1481   0.08055   0.02213
    95/299     16.8G    0.1699   0.06701   0.02752    0.2644       137       640    0.4866    0.3805    0.3543    0.1876     0.148   0.08053   0.02208
    96/299     16.8G    0.1697   0.06692   0.02748    0.2641       137       640    0.4996    0.3729    0.3556    0.1882    0.1479   0.08049   0.02203
    97/299     16.8G    0.1703   0.06706   0.02746    0.2648       136       640    0.5016    0.3721    0.3554    0.1883    0.1478   0.08045     0.022
    98/299     16.8G    0.1696   0.06683   0.02738    0.2639       136       640    0.4984    0.3737    0.3563    0.1884    0.1477   0.08041   0.02197
    99/299     16.8G    0.1693   0.06677    0.0272    0.2632       137       640    0.4953    0.3746    0.3574    0.1892    0.1476   0.08037   0.02192
   100/299     16.8G    0.1695   0.06689   0.02731    0.2637       136       640    0.4862    0.3799    0.3575    0.1898    0.1474   0.08032   0.02187
   101/299     16.8G    0.1692   0.06678   0.02723    0.2632       137       640    0.4851    0.3819    0.3575    0.1896    0.1473   0.08028   0.02185
   102/299     16.8G    0.1693   0.06671   0.02713    0.2632       137       640    0.4867    0.3819    0.3585      0.19    0.1472   0.08023    0.0218
   103/299     16.8G    0.1682    0.0666   0.02701    0.2618       136       640    0.4809    0.3837    0.3592    0.1908    0.1471   0.08019   0.02175
   104/299     16.8G    0.1682   0.06649   0.02697    0.2617       136       640    0.4779    0.3874    0.3608    0.1912    0.1469   0.08014   0.02171
   105/299     16.8G    0.1684   0.06659   0.02698     0.262       136       640    0.5085    0.3745    0.3622    0.1917    0.1468   0.08011    0.0217
   106/299     16.8G    0.1678    0.0664   0.02674    0.2609       137       640    0.5185    0.3693     0.362    0.1918    0.1466   0.08009   0.02169
   107/299     16.8G     0.168   0.06645   0.02685    0.2613       137       640    0.5078    0.3759    0.3625     0.192    0.1466   0.08007   0.02164
   108/299     16.8G    0.1676    0.0663   0.02669    0.2606       136       640    0.5175    0.3726    0.3632    0.1926    0.1463   0.07998   0.02156
   109/299     16.8G    0.1678   0.06634   0.02676    0.2609       137       640    0.5086    0.3756     0.364    0.1928    0.1461   0.07992   0.02149
   110/299     16.8G    0.1669   0.06612   0.02654    0.2595       137       640    0.4975    0.3801    0.3651    0.1933    0.1461    0.0799   0.02146
   111/299     16.8G    0.1672   0.06627   0.02663    0.2601       137       640    0.4948    0.3813    0.3642    0.1936     0.146   0.07991   0.02143
   112/299     16.8G    0.1669   0.06613   0.02657    0.2596       137       640    0.5136    0.3751    0.3651    0.1943    0.1458   0.07985   0.02137
   113/299     16.8G    0.1669   0.06615   0.02646    0.2595       137       640    0.5029    0.3821    0.3657    0.1948    0.1456   0.07977   0.02133
   114/299     16.8G    0.1664   0.06602    0.0264    0.2589       136       640    0.5221    0.3743    0.3667     0.195    0.1455   0.07972    0.0213
   115/299     16.8G    0.1662   0.06598   0.02635    0.2585       137       640     0.511    0.3821    0.3681    0.1958    0.1455   0.07967   0.02126
   116/299     16.8G    0.1662   0.06597   0.02635    0.2585       136       640    0.5166      0.38    0.3683    0.1964    0.1454   0.07966   0.02123
   117/299     16.8G    0.1661   0.06594   0.02627    0.2583       137       640    0.5077    0.3829    0.3681    0.1964    0.1453    0.0796    0.0212
   118/299     16.8G     0.166   0.06589   0.02616     0.258       137       640    0.5183    0.3768    0.3689    0.1968    0.1452   0.07954   0.02117
   119/299     16.8G    0.1657   0.06572   0.02612    0.2575       136       640    0.5216    0.3758    0.3689    0.1969     0.145    0.0795   0.02115
   120/299     16.8G     0.165   0.06564   0.02598    0.2566       137       640    0.5141    0.3788      0.37    0.1974    0.1449   0.07942   0.02113
   121/299     16.8G    0.1653   0.06577   0.02609    0.2572       137       640    0.5242    0.3752    0.3704    0.1975    0.1448   0.07941   0.02112
   122/299     16.8G    0.1651   0.06571   0.02605    0.2568       136       640    0.5302     0.373    0.3714    0.1981    0.1446   0.07936   0.02108
   123/299     16.8G    0.1647   0.06554   0.02584    0.2561       136       640    0.5358    0.3709    0.3714    0.1981    0.1445   0.07932   0.02104
   124/299     16.8G    0.1646   0.06556   0.02585    0.2561       136       640    0.4957    0.3904     0.371    0.1984    0.1445   0.07929   0.02102
   125/299     16.8G    0.1639   0.06538   0.02566    0.2549       137       640    0.5227     0.377    0.3712    0.1984    0.1444   0.07926   0.02101
   126/299     16.8G    0.1636   0.06538   0.02565    0.2546       137       640     0.523    0.3804    0.3727    0.1992     0.144   0.07917   0.02097
   127/299     16.8G    0.1643   0.06547   0.02579    0.2555       137       640    0.4974    0.3915    0.3727    0.1995     0.144   0.07914   0.02095
   128/299     16.8G    0.1638   0.06534   0.02571    0.2549       136       640    0.5169    0.3837    0.3732    0.1997    0.1439   0.07912   0.02094
   129/299     16.8G    0.1633    0.0652   0.02546    0.2539       137       640    0.5107    0.3889    0.3743    0.2001    0.1439   0.07912   0.02091
   130/299     16.8G    0.1627   0.06508   0.02538    0.2531       137       640     0.506     0.392    0.3747    0.2004    0.1438   0.07909   0.02088
   131/299     16.8G    0.1627   0.06504   0.02536    0.2531       137       640    0.5098     0.392    0.3764    0.2007    0.1438   0.07906   0.02082
